source,explainability_type,feature,importance,notes
XGBoost classifier,mean_abs_shap,route_id_376-203,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_id_378-203,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_id_379-203,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_id_38-203,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_id_39-203,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_id_394-203,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_id_395-203,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_id_396-203,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_id_501-217,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_id_64-202,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_id_66-203,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_id_711-221,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_id_712-221,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_id_733-221,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_id_735-221,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_id_739-221,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_id_74-221,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_id_751-202,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_id_774-202,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_id_775-202,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_id_782-221,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_id_783-221,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_id_802-202,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_id_807-202,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_id_814-202,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_id_82-202,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_id_83-203,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_id_845-203,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_id_856-203,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_id_861-203,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_id_866-203,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_id_884-203,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_id_885-203,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_id_888-203,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_id_917-203,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_id_923-202,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_id_928-203,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_id_931-203,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_id_933-203,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_id_939-203,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_id_941-203,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_id_95B-203,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_id_95C-203,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_id_97B-203,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_id_981-221,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_id_983-221,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_id_984-221,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_id_986-221,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_id_988-221,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_id_996-203,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_id_997-203,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_id_999-203,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_id_AIR-203,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_id_HMB-209,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_id_MTIA-209,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_id_NX2-207,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_id_PINE-210,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_id_RANG-209,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_id_RBE-402,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_id_RBO-402,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_id_RBS-402,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_id_RBW-402,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_id_S002-218,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_id_S005-218,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_id_S006-218,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_id_S006B-203,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_id_S007-218,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_id_S008-218,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_id_S009A-218,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_id_S010-218,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_id_S011A-218,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_id_S012-218,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_id_S013-203,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_id_S013A-218,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_id_S015C-202,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_id_S017-202,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_id_S017F-203,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_id_S018-218,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_id_S026D-218,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_id_S028-202,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_id_S050B-203,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_id_S060-203,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_id_S061-203,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_id_S064-203,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_id_S070-203,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_id_S071-203,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_id_S403-203,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_id_S412-202,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_id_S413-202,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_id_S418-202,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_id_S420-221,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_id_S434-221,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_id_S510-202,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_id_S514-202,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_id_S542-202,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_id_S546-202,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_id_S547-202,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_id_WX1-207,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_display_name_105,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_display_name_111,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_display_name_114,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_display_name_116,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_display_name_11T,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_display_name_11W,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_display_name_12,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_display_name_122,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_display_name_123,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_display_name_125,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_display_name_135,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_display_name_145,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_display_name_147,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_display_name_148,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_display_name_149,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_display_name_152,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_display_name_154,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_display_name_162,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_display_name_170,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_display_name_171,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_display_name_18,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_display_name_186,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_display_name_191,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_display_name_195,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_display_name_20,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_display_name_209,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_display_name_24R,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_display_name_252,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_display_name_253,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_display_name_25B,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_display_name_25L,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_display_name_27T,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_display_name_295,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_display_name_30,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_display_name_309X,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_display_name_31,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_display_name_313,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_display_name_314,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_display_name_32,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_display_name_323,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_display_name_324,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_display_name_33,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_display_name_35,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_display_name_351,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_display_name_352,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_display_name_353,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_display_name_355,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_display_name_36,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_display_name_363,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_display_name_364,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_display_name_365,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_display_name_366,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_display_name_373,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_display_name_376,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_display_name_378,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_display_name_379,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_display_name_38,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_display_name_39,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_display_name_391,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_display_name_392,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_display_name_394,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_display_name_395,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_display_name_396,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_display_name_501,0.0,"Mean absolute SHAP value on 1,000 test rows."
XGBoost classifier,mean_abs_shap,route_display_name_50A,0.0,"Mean absolute SHAP value on 1,000 test rows."
